gt_type,scram_cond,stim_num,run,subject,lag,kappa
periodic,1B,1,1,32,-2,-0.06944444444444442
periodic,1B,1,1,33,-2,0.01176470588235301
periodic,1B,1,1,34,-2,-0.06329113924050622
periodic,1B,1,1,35,-2,0.10447761194029848
periodic,1B,1,1,36,-2,-0.04672897196261694
periodic,1B,1,1,37,-2,-0.08620689655172398
periodic,1B,1,1,38,-2,0.14936708860759496
periodic,1B,1,1,39,-2,-0.035211267605633756
periodic,1B,1,1,40,-2,-0.06329113924050622
periodic,1B,1,1,41,-2,-0.035211267605633756
periodic,1B,1,1,42,-2,0.2149532710280373
periodic,1B,1,1,0,-1,0.05957446808510647
periodic,1B,1,1,1,-1,-0.0736842105263158
periodic,1B,1,1,2,-1,0.07272727272727275
periodic,1B,1,1,3,-1,-0.04615384615384621
periodic,1B,1,1,4,-1,0.25365853658536586
periodic,1B,1,1,5,-1,0.037735849056603876
periodic,1B,1,1,6,-1,0.08780487804878045
periodic,1B,1,1,7,-1,-0.0736842105263158
periodic,1B,1,1,8,-1,-0.0625
periodic,1B,1,1,9,-1,-0.07804878048780495
periodic,1B,1,1,10,-1,-0.0851063829787233
periodic,1B,1,1,11,-1,0.0
periodic,1B,1,1,12,-1,0.0
periodic,1B,1,1,13,-1,-0.05517241379310356
periodic,1B,1,1,14,-1,-0.03146067415730336
periodic,1B,1,1,15,-1,0.02857142857142847
periodic,1B,1,1,16,-1,-0.07804878048780495
periodic,1B,1,1,17,-1,-0.05517241379310356
periodic,1B,1,1,18,-1,-0.0685714285714285
periodic,1B,1,1,19,-1,-0.0685714285714285
periodic,1B,1,1,20,-1,-0.0685714285714285
periodic,1B,1,1,21,-1,0.15000000000000002
periodic,1B,1,1,22,-1,-0.05517241379310356
periodic,1B,1,1,23,-1,0.38181818181818183
periodic,1B,1,1,24,-1,0.10526315789473684
periodic,1B,1,1,25,-1,0.17931034482758623
periodic,1B,1,1,26,-1,-0.03478260869565197
periodic,1B,1,1,27,-1,-0.04615384615384621
periodic,1B,1,1,28,-1,0.15000000000000002
periodic,1B,1,1,29,-1,0.07272727272727275
periodic,1B,1,1,30,-1,-0.020000000000000018
periodic,1B,1,1,31,-1,0.17931034482758623
periodic,1B,1,1,32,-1,-0.0685714285714285
periodic,1B,1,1,33,-1,0.012903225806451535
periodic,1B,1,1,34,-1,-0.0625
periodic,1B,1,1,35,-1,0.10526315789473684
periodic,1B,1,1,36,-1,-0.04615384615384621
periodic,1B,1,1,37,-1,0.05957446808510647
periodic,1B,1,1,38,-1,-0.0625
periodic,1B,1,1,39,-1,0.26086956521739135
periodic,1B,1,1,40,-1,-0.0625
periodic,1B,1,1,41,-1,0.26086956521739135
periodic,1B,1,1,42,-1,-0.04615384615384621
periodic,1B,1,1,0,0,-0.08403361344537807
periodic,1B,1,1,1,0,-0.07276507276507282
periodic,1B,1,1,2,0,-0.08078994614003587
periodic,1B,1,1,3,0,-0.0455927051671734
periodic,1B,1,1,4,0,-0.07707129094412335
periodic,1B,1,1,5,0,0.03874813710879288
periodic,1B,1,1,6,0,-0.07707129094412335
periodic,1B,1,1,7,0,-0.07276507276507282
periodic,1B,1,1,8,0,0.15061728395061735
periodic,1B,1,1,9,0,0.08863198458574184
periodic,1B,1,1,10,0,0.3495798319327732
periodic,1B,1,1,11,0,0.0
periodic,1B,1,1,12,0,0.0
periodic,1B,1,1,13,0,0.17983651226158026
periodic,1B,1,1,14,0,-0.10647737355811882
periodic,1B,1,1,15,0,0.02961918194640334
periodic,1B,1,1,16,0,0.2543352601156069
periodic,1B,1,1,17,0,-0.05449591280653965
periodic,1B,1,1,18,0,-0.0677200902934536
periodic,1B,1,1,19,0,0.12641083521444696
periodic,1B,1,1,20,0,-0.0677200902934536
periodic,1B,1,1,21,0,0.15061728395061735
periodic,1B,1,1,22,0,-0.05449591280653965
periodic,1B,1,1,23,0,-0.08078994614003587
periodic,1B,1,1,24,0,0.2848232848232849
periodic,1B,1,1,25,0,-0.05449591280653965
periodic,1B,1,1,26,0,-0.03436426116838498
periodic,1B,1,1,27,0,-0.0455927051671734
periodic,1B,1,1,28,0,0.15061728395061735
periodic,1B,1,1,29,0,0.07360861759425497
periodic,1B,1,1,30,0,-0.01976284584980248
periodic,1B,1,1,31,0,-0.05449591280653965
periodic,1B,1,1,32,0,-0.0677200902934536
periodic,1B,1,1,33,0,0.01401273885350307
periodic,1B,1,1,34,0,-0.061728395061728225
periodic,1B,1,1,35,0,-0.07276507276507282
periodic,1B,1,1,36,0,0.21580547112462
periodic,1B,1,1,37,0,0.06050420168067239
periodic,1B,1,1,38,0,-0.061728395061728225
periodic,1B,1,1,39,0,-0.03436426116838498
periodic,1B,1,1,40,0,0.15061728395061735
periodic,1B,1,1,41,0,-0.03436426116838498
periodic,1B,1,1,42,0,-0.0455927051671734
periodic,1B,1,1,0,1,0.05957446808510647
periodic,1B,1,1,1,1,0.10526315789473684
periodic,1B,1,1,2,1,0.07272727272727275
periodic,1B,1,1,3,1,-0.04615384615384621
periodic,1B,1,1,4,1,-0.07804878048780495
periodic,1B,1,1,5,1,0.037735849056603876
periodic,1B,1,1,6,1,0.08780487804878045
periodic,1B,1,1,7,1,0.10526315789473684
periodic,1B,1,1,8,1,0.15000000000000002
periodic,1B,1,1,9,1,0.08780487804878045
periodic,1B,1,1,10,1,0.05957446808510647
periodic,1B,1,1,11,1,0.0
periodic,1B,1,1,12,1,0.0
periodic,1B,1,1,13,1,0.17931034482758623
periodic,1B,1,1,14,1,-0.03146067415730336
periodic,1B,1,1,15,1,0.1499999999999999
periodic,1B,1,1,16,1,0.08780487804878045
periodic,1B,1,1,17,1,0.17931034482758623
periodic,1B,1,1,18,1,-0.0685714285714285
periodic,1B,1,1,19,1,0.12571428571428578
periodic,1B,1,1,20,1,0.12571428571428578
periodic,1B,1,1,21,1,-0.0625
periodic,1B,1,1,22,1,-0.05517241379310356
periodic,1B,1,1,23,1,-0.08181818181818179
periodic,1B,1,1,24,1,-0.0736842105263158
periodic,1B,1,1,25,1,-0.05517241379310356
periodic,1B,1,1,26,1,-0.03478260869565197
periodic,1B,1,1,27,1,-0.04615384615384621
periodic,1B,1,1,28,1,0.15000000000000002
periodic,1B,1,1,29,1,0.07272727272727275
periodic,1B,1,1,30,1,-0.020000000000000018
periodic,1B,1,1,31,1,-0.05517241379310356
periodic,1B,1,1,32,1,-0.0685714285714285
periodic,1B,1,1,33,1,-0.09677419354838723
periodic,1B,1,1,34,1,-0.0625
periodic,1B,1,1,35,1,-0.0736842105263158
periodic,1B,1,1,36,1,-0.04615384615384621
periodic,1B,1,1,37,1,-0.0851063829787233
periodic,1B,1,1,38,1,-0.0625
periodic,1B,1,1,39,1,-0.020000000000000018
periodic,1B,1,1,40,1,-0.0625
periodic,1B,1,1,41,1,-0.03478260869565197
periodic,1B,1,1,42,1,-0.04615384615384621
periodic,1B,1,1,0,2,0.05862068965517242
periodic,1B,1,1,1,2,-0.07462686567164178
periodic,1B,1,1,2,2,0.07182320441988943
periodic,1B,1,1,3,2,-0.04672897196261694
periodic,1B,1,1,4,2,0.08695652173913038
periodic,1B,1,1,5,2,-0.08914100486223675
periodic,1B,1,1,6,2,-0.07905138339920947
periodic,1B,1,1,7,2,0.10447761194029848
periodic,1B,1,1,8,2,0.14936708860759496
periodic,1B,1,1,9,2,0.08695652173913038
periodic,1B,1,1,10,2,-0.08620689655172398
periodic,1B,1,1,11,2,0.0
periodic,1B,1,1,12,2,0.0
periodic,1B,1,1,13,2,-0.05586592178770955
periodic,1B,1,1,14,2,0.04371584699453568
periodic,1B,1,1,15,2,-0.09406657018813314
periodic,1B,1,1,16,2,-0.07905138339920947
periodic,1B,1,1,17,2,0.17877094972067042
periodic,1B,1,1,18,2,-0.06944444444444442
periodic,1B,1,1,19,2,-0.06944444444444442
periodic,1B,1,1,20,2,-0.06944444444444442
periodic,1B,1,1,21,2,0.14936708860759496
periodic,1B,1,1,22,2,-0.05586592178770955
periodic,1B,1,1,23,2,0.07182320441988943
periodic,1B,1,1,24,2,-0.07462686567164178
periodic,1B,1,1,25,2,0.17877094972067042
periodic,1B,1,1,26,2,-0.035211267605633756
periodic,1B,1,1,27,2,0.2149532710280373
periodic,1B,1,1,28,2,-0.06329113924050622
periodic,1B,1,1,29,2,-0.0828729281767957
periodic,1B,1,1,30,2,-0.020242914979756943
periodic,1B,1,1,31,2,-0.05586592178770955
periodic,1B,1,1,32,2,-0.06944444444444442
periodic,1B,1,1,33,2,-0.09803921568627438
periodic,1B,1,1,34,2,-0.06329113924050622
periodic,1B,1,1,35,2,0.10447761194029848
periodic,1B,1,1,36,2,-0.04672897196261694
periodic,1B,1,1,37,2,0.05862068965517242
periodic,1B,1,1,38,2,-0.06329113924050622
periodic,1B,1,1,39,2,-0.020242914979756943
periodic,1B,1,1,40,2,-0.06329113924050622
periodic,1B,1,1,41,2,-0.035211267605633756
periodic,1B,1,1,42,2,-0.04672897196261694
periodic,1B,1,1,0,3,0.05764192139737989
periodic,1B,1,1,1,3,0.10367170626349897
periodic,1B,1,1,2,3,-0.08395522388059695
periodic,1B,1,1,3,3,0.21451104100946383
periodic,1B,1,1,4,3,-0.08008008008008005
periodic,1B,1,1,5,3,-0.090311986863711
periodic,1B,1,1,6,3,-0.08008008008008005
periodic,1B,1,1,7,3,-0.07559395248380119
periodic,1B,1,1,8,3,-0.0641025641025641
periodic,1B,1,1,9,3,-0.08008008008008005
periodic,1B,1,1,10,3,-0.0873362445414847
periodic,1B,1,1,11,3,0.0
periodic,1B,1,1,12,3,0.0
periodic,1B,1,1,13,3,-0.056577086280056754
periodic,1B,1,1,14,3,-0.034148592524227084
periodic,1B,1,1,15,3,-0.09530791788856319
periodic,1B,1,1,16,3,-0.08008008008008005
periodic,1B,1,1,17,3,-0.056577086280056754
periodic,1B,1,1,18,3,-0.07033997655334123
periodic,1B,1,1,19,3,-0.07033997655334123
periodic,1B,1,1,20,3,0.12426729191090269
periodic,1B,1,1,21,3,0.14871794871794863
periodic,1B,1,1,22,3,-0.056577086280056754
periodic,1B,1,1,23,3,-0.08395522388059695
periodic,1B,1,1,24,3,-0.07559395248380119
periodic,1B,1,1,25,3,-0.056577086280056754
periodic,1B,1,1,26,3,-0.035650623885918
periodic,1B,1,1,27,3,-0.04731861198738163
periodic,1B,1,1,28,3,-0.0641025641025641
periodic,1B,1,1,29,3,-0.08395522388059695
periodic,1B,1,1,30,3,-0.020491803278688492
periodic,1B,1,1,31,3,0.17821782178217815
periodic,1B,1,1,32,3,-0.07033997655334123
periodic,1B,1,1,33,3,-0.09933774834437092
periodic,1B,1,1,34,3,0.14871794871794863
periodic,1B,1,1,35,3,-0.07559395248380119
periodic,1B,1,1,36,3,-0.04731861198738163
periodic,1B,1,1,37,3,0.05764192139737989
periodic,1B,1,1,38,3,-0.0641025641025641
periodic,1B,1,1,39,3,-0.020491803278688492
periodic,1B,1,1,40,3,-0.0641025641025641
periodic,1B,1,1,41,3,-0.035650623885918
periodic,1B,1,1,42,3,-0.04731861198738163
tracked,1B,1,1,0,-2,-0.08620689655172398
tracked,1B,1,1,1,-2,-0.07462686567164178
tracked,1B,1,1,2,-2,0.07182320441988943
tracked,1B,1,1,3,-2,-0.04672897196261694
tracked,1B,1,1,4,-2,0.08695652173913038
tracked,1B,1,1,5,-2,-0.09174311926605494
tracked,1B,1,1,6,-2,-0.07905138339920947
tracked,1B,1,1,7,-2,-0.07462686567164178
tracked,1B,1,1,8,-2,-0.06329113924050622
tracked,1B,1,1,9,-2,0.08695652173913038
tracked,1B,1,1,10,-2,0.05862068965517242
tracked,1B,1,1,11,-2,0.0
tracked,1B,1,1,12,-2,0.0
tracked,1B,1,1,13,-2,-0.05586592178770955
tracked,1B,1,1,14,-2,-0.032786885245901454
tracked,1B,1,1,15,-2,-0.09406657018813314
tracked,1B,1,1,16,-2,-0.07905138339920947
tracked,1B,1,1,17,-2,-0.05586592178770955
tracked,1B,1,1,18,-2,0.1250000000000001
tracked,1B,1,1,19,-2,-0.06944444444444442
tracked,1B,1,1,20,-2,-0.06944444444444442
tracked,1B,1,1,21,-2,-0.06329113924050622
tracked,1B,1,1,22,-2,-0.05586592178770955
tracked,1B,1,1,23,-2,-0.0828729281767957
tracked,1B,1,1,24,-2,0.10447761194029848
tracked,1B,1,1,25,-2,-0.05586592178770955
tracked,1B,1,1,26,-2,-0.035211267605633756
tracked,1B,1,1,27,-2,-0.04672897196261694
tracked,1B,1,1,28,-2,-0.06329113924050622
tracked,1B,1,1,29,-2,0.07182320441988943
tracked,1B,1,1,30,-2,-0.020242914979756943
tracked,1B,1,1,31,-2,-0.05586592178770955
tracked,1B,1,1,32,-2,0.1250000000000001
tracked,1B,1,1,33,-2,-0.09803921568627438
tracked,1B,1,1,34,-2,-0.06329113924050622
tracked,1B,1,1,35,-2,-0.07462686567164178
tracked,1B,1,1,36,-2,-0.04672897196261694
tracked,1B,1,1,37,-2,-0.08620689655172398
tracked,1B,1,1,38,-2,-0.06329113924050622
tracked,1B,1,1,39,-2,-0.035211267605633756
tracked,1B,1,1,40,-2,-0.06329113924050622
tracked,1B,1,1,41,-2,-0.035211267605633756
tracked,1B,1,1,42,-2,-0.04672897196261694
tracked,1B,1,1,0,-1,-0.0851063829787233
tracked,1B,1,1,1,-1,-0.0736842105263158
tracked,1B,1,1,2,-1,-0.08181818181818179
tracked,1B,1,1,3,-1,-0.04615384615384621
tracked,1B,1,1,4,-1,-0.07804878048780495
tracked,1B,1,1,5,-1,0.037735849056603876
tracked,1B,1,1,6,-1,-0.07804878048780495
tracked,1B,1,1,7,-1,-0.0736842105263158
tracked,1B,1,1,8,-1,-0.0625
tracked,1B,1,1,9,-1,0.08780487804878045
tracked,1B,1,1,10,-1,-0.0851063829787233
tracked,1B,1,1,11,-1,0.0
tracked,1B,1,1,12,-1,0.0
tracked,1B,1,1,13,-1,-0.05517241379310356
tracked,1B,1,1,14,-1,0.04494382022471921
tracked,1B,1,1,15,-1,-0.09285714285714297
tracked,1B,1,1,16,-1,-0.07804878048780495
tracked,1B,1,1,17,-1,-0.05517241379310356
tracked,1B,1,1,18,-1,-0.0685714285714285
tracked,1B,1,1,19,-1,-0.0685714285714285
tracked,1B,1,1,20,-1,0.12571428571428578
tracked,1B,1,1,21,-1,-0.0625
tracked,1B,1,1,22,-1,-0.05517241379310356
tracked,1B,1,1,23,-1,-0.08181818181818179
tracked,1B,1,1,24,-1,-0.0736842105263158
tracked,1B,1,1,25,-1,-0.05517241379310356
tracked,1B,1,1,26,-1,-0.03478260869565197
tracked,1B,1,1,27,-1,-0.04615384615384621
tracked,1B,1,1,28,-1,-0.0625
tracked,1B,1,1,29,-1,0.07272727272727275
tracked,1B,1,1,30,-1,-0.020000000000000018
tracked,1B,1,1,31,-1,-0.05517241379310356
tracked,1B,1,1,32,-1,-0.0685714285714285
tracked,1B,1,1,33,-1,0.012903225806451535
tracked,1B,1,1,34,-1,-0.0625
tracked,1B,1,1,35,-1,-0.0736842105263158
tracked,1B,1,1,36,-1,-0.04615384615384621
tracked,1B,1,1,37,-1,0.05957446808510647
tracked,1B,1,1,38,-1,0.15000000000000002
tracked,1B,1,1,39,-1,-0.03478260869565197
tracked,1B,1,1,40,-1,-0.0625
tracked,1B,1,1,41,-1,-0.03478260869565197
tracked,1B,1,1,42,-1,-0.04615384615384621
tracked,1B,1,1,0,0,0.06050420168067239
tracked,1B,1,1,1,0,0.10602910602910609
tracked,1B,1,1,2,0,0.07360861759425497
tracked,1B,1,1,3,0,0.21580547112462
tracked,1B,1,1,4,0,0.08863198458574184
tracked,1B,1,1,5,0,0.03874813710879288
tracked,1B,1,1,6,0,-0.07707129094412335
tracked,1B,1,1,7,0,-0.07276507276507282
tracked,1B,1,1,8,0,0.15061728395061735
tracked,1B,1,1,9,0,0.08863198458574184
tracked,1B,1,1,10,0,0.20504201680672274
tracked,1B,1,1,11,0,0.0
tracked,1B,1,1,12,0,0.0
tracked,1B,1,1,13,0,-0.05449591280653965
tracked,1B,1,1,14,0,0.04614019520851831
tracked,1B,1,1,15,0,-0.09167842031029627
tracked,1B,1,1,16,0,0.08863198458574184
tracked,1B,1,1,17,0,0.17983651226158026
tracked,1B,1,1,18,0,-0.0677200902934536
tracked,1B,1,1,19,0,-0.0677200902934536
tracked,1B,1,1,20,0,-0.0677200902934536
tracked,1B,1,1,21,0,-0.061728395061728225
tracked,1B,1,1,22,0,-0.05449591280653965
tracked,1B,1,1,23,0,-0.08078994614003587
tracked,1B,1,1,24,0,0.10602910602910609
tracked,1B,1,1,25,0,0.17983651226158026
tracked,1B,1,1,26,0,-0.03436426116838498
tracked,1B,1,1,27,0,-0.0455927051671734
tracked,1B,1,1,28,0,-0.061728395061728225
tracked,1B,1,1,29,0,-0.08078994614003587
tracked,1B,1,1,30,0,-0.01976284584980248
tracked,1B,1,1,31,0,-0.05449591280653965
tracked,1B,1,1,32,0,0.32054176072234764
tracked,1B,1,1,33,0,-0.09554140127388533
tracked,1B,1,1,34,0,-0.061728395061728225
tracked,1B,1,1,35,0,0.10602910602910609
tracked,1B,1,1,36,0,-0.0455927051671734
tracked,1B,1,1,37,0,0.06050420168067239
tracked,1B,1,1,38,0,-0.061728395061728225
tracked,1B,1,1,39,0,-0.03436426116838498
tracked,1B,1,1,40,0,-0.061728395061728225
tracked,1B,1,1,41,0,-0.03436426116838498
tracked,1B,1,1,42,0,0.21580547112462
tracked,1B,1,1,0,1,0.05957446808510647
tracked,1B,1,1,1,1,-0.0736842105263158
tracked,1B,1,1,2,1,0.07272727272727275
tracked,1B,1,1,3,1,-0.04615384615384621
tracked,1B,1,1,4,1,0.08780487804878045
tracked,1B,1,1,5,1,-0.09056603773584904
tracked,1B,1,1,6,1,-0.07804878048780495
tracked,1B,1,1,7,1,0.28421052631578947
tracked,1B,1,1,8,1,-0.0625
tracked,1B,1,1,9,1,-0.07804878048780495
tracked,1B,1,1,10,1,-0.0851063829787233
tracked,1B,1,1,11,1,0.0
tracked,1B,1,1,12,1,0.0
tracked,1B,1,1,13,1,0.17931034482758623
tracked,1B,1,1,14,1,-0.03146067415730336
tracked,1B,1,1,15,1,0.1499999999999999
tracked,1B,1,1,16,1,0.08780487804878045
tracked,1B,1,1,17,1,-0.05517241379310356
tracked,1B,1,1,18,1,0.12571428571428578
tracked,1B,1,1,19,1,0.12571428571428578
tracked,1B,1,1,20,1,0.12571428571428578
tracked,1B,1,1,21,1,0.15000000000000002
tracked,1B,1,1,22,1,-0.05517241379310356
tracked,1B,1,1,23,1,0.07272727272727275
tracked,1B,1,1,24,1,-0.0736842105263158
tracked,1B,1,1,25,1,-0.05517241379310356
tracked,1B,1,1,26,1,-0.03478260869565197
tracked,1B,1,1,27,1,-0.04615384615384621
tracked,1B,1,1,28,1,0.15000000000000002
tracked,1B,1,1,29,1,-0.08181818181818179
tracked,1B,1,1,30,1,-0.020000000000000018
tracked,1B,1,1,31,1,-0.05517241379310356
tracked,1B,1,1,32,1,-0.0685714285714285
tracked,1B,1,1,33,1,0.1225806451612903
tracked,1B,1,1,34,1,0.15000000000000002
tracked,1B,1,1,35,1,0.10526315789473684
tracked,1B,1,1,36,1,-0.04615384615384621
tracked,1B,1,1,37,1,-0.0851063829787233
tracked,1B,1,1,38,1,-0.0625
tracked,1B,1,1,39,1,-0.020000000000000018
tracked,1B,1,1,40,1,0.15000000000000002
tracked,1B,1,1,41,1,-0.03478260869565197
tracked,1B,1,1,42,1,-0.04615384615384621
tracked,1B,1,1,0,2,-0.08620689655172398
tracked,1B,1,1,1,2,0.10447761194029848
tracked,1B,1,1,2,2,0.07182320441988943
tracked,1B,1,1,3,2,-0.04672897196261694
tracked,1B,1,1,4,2,-0.07905138339920947
tracked,1B,1,1,5,2,0.04700162074554293
tracked,1B,1,1,6,2,0.08695652173913038
tracked,1B,1,1,7,2,0.10447761194029848
tracked,1B,1,1,8,2,-0.06329113924050622
tracked,1B,1,1,9,2,-0.07905138339920947
tracked,1B,1,1,10,2,-0.08620689655172398
tracked,1B,1,1,11,2,0.0
tracked,1B,1,1,12,2,0.0
tracked,1B,1,1,13,2,-0.05586592178770955
tracked,1B,1,1,14,2,0.04371584699453568
tracked,1B,1,1,15,2,-0.09406657018813314
tracked,1B,1,1,16,2,-0.07905138339920947
tracked,1B,1,1,17,2,-0.05586592178770955
tracked,1B,1,1,18,2,-0.06944444444444442
tracked,1B,1,1,19,2,0.1250000000000001
tracked,1B,1,1,20,2,0.1250000000000001
tracked,1B,1,1,21,2,-0.06329113924050622
tracked,1B,1,1,22,2,0.17877094972067042
tracked,1B,1,1,23,2,-0.0828729281767957
tracked,1B,1,1,24,2,-0.07462686567164178
tracked,1B,1,1,25,2,-0.05586592178770955
tracked,1B,1,1,26,2,-0.035211267605633756
tracked,1B,1,1,27,2,-0.04672897196261694
tracked,1B,1,1,28,2,-0.06329113924050622
tracked,1B,1,1,29,2,0.07182320441988943
tracked,1B,1,1,30,2,-0.020242914979756943
tracked,1B,1,1,31,2,0.17877094972067042
tracked,1B,1,1,32,2,0.1250000000000001
tracked,1B,1,1,33,2,-0.09803921568627438
tracked,1B,1,1,34,2,-0.06329113924050622
tracked,1B,1,1,35,2,-0.07462686567164178
tracked,1B,1,1,36,2,-0.04672897196261694
tracked,1B,1,1,37,2,0.05862068965517242
tracked,1B,1,1,38,2,0.14936708860759496
tracked,1B,1,1,39,2,-0.020242914979756943
tracked,1B,1,1,40,2,-0.06329113924050622
tracked,1B,1,1,41,2,-0.035211267605633756
tracked,1B,1,1,42,2,-0.04672897196261694
tracked,1B,1,1,0,3,-0.0873362445414847
tracked,1B,1,1,1,3,0.10367170626349897
tracked,1B,1,1,2,3,-0.08395522388059695
tracked,1B,1,1,3,3,-0.04731861198738163
tracked,1B,1,1,4,3,-0.08008008008008005
tracked,1B,1,1,5,3,-0.090311986863711
tracked,1B,1,1,6,3,-0.08008008008008005
tracked,1B,1,1,7,3,-0.07559395248380119
tracked,1B,1,1,8,3,-0.0641025641025641
tracked,1B,1,1,9,3,0.08608608608608614
tracked,1B,1,1,10,3,-0.0873362445414847
tracked,1B,1,1,11,3,0.0
tracked,1B,1,1,12,3,0.0
tracked,1B,1,1,13,3,-0.056577086280056754
tracked,1B,1,1,14,3,-0.034148592524227084
tracked,1B,1,1,15,3,0.1480938416422286
tracked,1B,1,1,16,3,0.08608608608608614
tracked,1B,1,1,17,3,-0.056577086280056754
tracked,1B,1,1,18,3,0.12426729191090269
tracked,1B,1,1,19,3,-0.07033997655334123
tracked,1B,1,1,20,3,-0.07033997655334123
tracked,1B,1,1,21,3,-0.0641025641025641
tracked,1B,1,1,22,3,-0.056577086280056754
tracked,1B,1,1,23,3,-0.08395522388059695
tracked,1B,1,1,24,3,-0.07559395248380119
tracked,1B,1,1,25,3,-0.056577086280056754
tracked,1B,1,1,26,3,-0.035650623885918
tracked,1B,1,1,27,3,0.21451104100946383
tracked,1B,1,1,28,3,-0.0641025641025641
tracked,1B,1,1,29,3,-0.08395522388059695
tracked,1B,1,1,30,3,-0.020491803278688492
tracked,1B,1,1,31,3,-0.056577086280056754
tracked,1B,1,1,32,3,0.12426729191090269
tracked,1B,1,1,33,3,0.01059602649006619
tracked,1B,1,1,34,3,-0.0641025641025641
tracked,1B,1,1,35,3,-0.07559395248380119
tracked,1B,1,1,36,3,-0.04731861198738163
tracked,1B,1,1,37,3,-0.0873362445414847
tracked,1B,1,1,38,3,-0.0641025641025641
tracked,1B,1,1,39,3,-0.020491803278688492
tracked,1B,1,1,40,3,0.14871794871794863
tracked,1B,1,1,41,3,-0.035650623885918
tracked,1B,1,1,42,3,-0.04731861198738163
actual,8B,1,2,0,-2,-0.05586592178770955
actual,8B,1,2,1,-2,-0.05586592178770955
actual,8B,1,2,2,-2,-0.0828729281767957
actual,8B,1,2,3,-2,0.2149532710280373
actual,8B,1,2,4,-2,-0.06329113924050622
actual,8B,1,2,5,-2,0.01176470588235301
actual,8B,1,2,6,-2,0.17877094972067042
actual,8B,1,2,7,-2,0.14936708860759496
actual,8B,1,2,8,-2,-0.06329113924050622
actual,8B,1,2,9,-2,-0.05586592178770955
actual,8B,1,2,10,-2,0.10447761194029848
actual,8B,1,2,11,-2,-0.04672897196261694
actual,8B,1,2,12,-2,-0.05586592178770955
actual,8B,1,2,13,-2,0.26056338028169024
actual,8B,1,2,14,-2,0.12912346842601308
actual,8B,1,2,15,-2,-0.05586592178770955
actual,8B,1,2,16,-2,-0.04672897196261694
actual,8B,1,2,17,-2,-0.04672897196261694
actual,8B,1,2,18,-2,-0.07462686567164178
actual,8B,1,2,19,-2,-0.05586592178770955
actual,8B,1,2,20,-2,-0.05586592178770955
actual,8B,1,2,21,-2,-0.05586592178770955
actual,8B,1,2,22,-2,-0.04672897196261694
actual,8B,1,2,23,-2,-0.06329113924050622
actual,8B,1,2,24,-2,-0.06944444444444442
actual,8B,1,2,25,-2,-0.035211267605633756
actual,8B,1,2,26,-2,-0.020242914979756943
actual,8B,1,2,27,-2,-0.035211267605633756
actual,8B,1,2,28,-2,-0.05586592178770955
actual,8B,1,2,29,-2,-0.04672897196261694
actual,8B,1,2,30,-2,-0.04672897196261694
actual,8B,1,2,31,-2,-0.04672897196261694
actual,8B,1,2,32,-2,0.2149532710280373
actual,8B,1,2,33,-2,-0.07905138339920947
actual,8B,1,2,34,-2,-0.04672897196261694
actual,8B,1,2,35,-2,-0.05586592178770955
actual,8B,1,2,36,-2,-0.035211267605633756
actual,8B,1,2,37,-2,0.10447761194029848
actual,8B,1,2,38,-2,-0.035211267605633756
actual,8B,1,2,39,-2,0.0
actual,8B,1,2,40,-2,-0.04672897196261694
actual,8B,1,2,41,-2,-0.04672897196261694
actual,8B,1,2,42,-2,-0.04672897196261694
actual,8B,1,2,0,-1,-0.05517241379310356
actual,8B,1,2,1,-1,-0.05517241379310356
actual,8B,1,2,2,-1,0.2272727272727273
actual,8B,1,2,3,-1,-0.04615384615384621
actual,8B,1,2,4,-1,-0.0625
actual,8B,1,2,5,-1,0.012903225806451535
actual,8B,1,2,6,-1,-0.05517241379310356
actual,8B,1,2,7,-1,-0.0685714285714285
actual,8B,1,2,8,-1,-0.0625
actual,8B,1,2,9,-1,-0.05517241379310356
actual,8B,1,2,10,-1,-0.0736842105263158
actual,8B,1,2,11,-1,-0.04615384615384621
actual,8B,1,2,12,-1,-0.05517241379310356
actual,8B,1,2,13,-1,-0.03478260869565197
actual,8B,1,2,14,-1,0.05116279069767449
actual,8B,1,2,15,-1,-0.05517241379310356
actual,8B,1,2,16,-1,-0.04615384615384621
actual,8B,1,2,17,-1,-0.04615384615384621
actual,8B,1,2,18,-1,-0.0736842105263158
actual,8B,1,2,19,-1,-0.05517241379310356
actual,8B,1,2,20,-1,-0.05517241379310356
actual,8B,1,2,21,-1,-0.05517241379310356
actual,8B,1,2,22,-1,-0.04615384615384621
actual,8B,1,2,23,-1,-0.0625
actual,8B,1,2,24,-1,-0.0685714285714285
actual,8B,1,2,25,-1,-0.03478260869565197
actual,8B,1,2,26,-1,-0.020000000000000018
actual,8B,1,2,27,-1,-0.03478260869565197
actual,8B,1,2,28,-1,-0.05517241379310356
actual,8B,1,2,29,-1,-0.04615384615384621
actual,8B,1,2,30,-1,-0.04615384615384621
